d1,d2,samples,closest_xh_index,closest_growth_rate
-0.49166436272414504,1.5307812719472695,0,1704,0.7156515
-0.4975702462947705,1.1702910729223843,0,1019,0.6277397
-0.5317576561916969,1.127024302254736,0,843,0.5685564
0.42711919520724384,2.019065432919655,0,475,0.73615366
-0.5232732748130493,1.3713200304655857,0,1731,0.6748329
-0.33860504794314994,0.8947394717177208,0,1452,0.43040848
-0.5425826380103871,1.2240615835079178,0,819,0.666899
0.46650231019021976,2.2030191904150924,0,88,0.7511226
-0.41999281094927887,1.9189950424052196,0,1529,0.812027
-0.5051437807192724,1.475358948366147,0,298,0.6984179
-0.31650979141039665,1.60225419344896,0,1864,0.6616906
-0.355439899258339,1.7469284669762633,0,1462,0.73357457
-0.35723451492820607,0.8691398242171627,0,346,0.39982435
-0.48372946310180204,1.5332891633684114,0,40,0.62280846
-0.5009588722172803,1.5578097115200797,0,1695,0.75946486
-0.5034042666206365,1.5659151686560189,0,797,0.7389649
-0.4400560048322849,1.9125401108364277,0,400,0.836505
0.32953120713877565,2.1330610168548962,0,258,0.71730536
-0.4658132764395542,1.447731704816954,0,107,0.6618815
-0.45072650085904353,1.9663629737309687,0,881,0.8281627
-0.5199352652529059,1.4513381809298604,0,1312,0.6443616
-0.4083846246680979,1.9474430178843365,0,1293,0.81589675
-0.24807087771843608,0.7008089423646564,0,321,0.36078018
-0.4921278851257223,1.6479423379869518,0,1363,0.7939306
-0.44131626172965693,1.88380505130738,0,1984,0.82171404
-0.4658857075777111,1.5057759124017742,0,721,0.7487984
-0.5418506002104092,1.4471200226599603,0,596,0.6763622
-0.411259641276964,2.2497255244860037,0,518,0.9492961
0.35514769800435436,1.9630501114789602,0,1629,0.7147793
-0.3668821364063383,1.7945459829363362,0,1161,0.74272096
-0.505389306106821,1.5377971771691221,0,1680,0.75231534
-0.4403918355352051,1.9832073714096583,0,102,0.81928635
-0.5233197069297575,1.3042958250746721,0,565,0.6164782
-0.49339778603704826,1.396180591234701,0,485,0.70054716
-0.1324496005173635,2.0298180813267903,0,260,0.82086724
-0.4547424869504621,1.22593768437844,0,1709,0.61485976
0.45890468521234756,2.3099758360963554,0,1782,0.84976894
-0.43086216405539374,1.8935396569597402,0,270,0.8342737
-0.40828949517383284,2.1696809720492527,0,1291,0.8908571
0.28964261526136403,2.0557378337594763,0,1575,0.73791677
-0.49200807061246227,1.599882470658691,0,314,0.7538026
-0.4237724486844198,1.1981166990941625,0,1557,0.5983776
-0.3985640494830613,1.4144597178656997,0,867,0.68835676
-0.5246036034076668,1.3810164628436572,0,36,0.64011097
-0.4689084982892708,0.6425094692415716,0,748,0.35789227
-0.5240866090573795,1.302624434953064,0,1998,0.65787834
-0.3589558517004521,1.8866478208437942,0,1175,0.7883898
-0.4910111625610248,1.3916348901334765,0,971,0.7062623
-0.46559003056918735,0.8520885902965726,0,235,0.4764339
-0.5099801442109921,1.4348990785930889,0,1953,0.6702139
-0.4787988793151275,1.7779549873170646,0,1439,0.8723335
-0.4444998575115024,0.8892416960358389,0,742,0.42649022
-0.23552488668007493,0.7640369814067378,0,450,0.35445905
-0.4221152174793279,1.1403374698817634,0,401,0.57861465
-0.4914421747528787,1.3303011039532484,0,1992,0.6507133
-0.3963576287616783,1.6962374868287964,0,441,0.7167564
-0.4527471465603806,1.9099226745098878,0,1751,0.8073181
0.4535425397831376,2.0001679491894477,0,1572,0.6863973
-0.5432162427198143,0.3018984710334469,0,284,0.26641923
-0.4890207761319073,1.609962014867871,0,480,0.7169213
-0.3672886863753404,1.9920227640012291,0,1222,0.80408686
-0.49910683546154966,1.5638037365610726,0,1781,0.7210309
-0.4160891009683052,1.164224581180011,0,204,0.5540133
-0.5129736256333872,1.374261735050861,0,1619,0.6639012
-0.4299746954974148,1.7374518432255126,0,672,0.8000997
-0.48670609211119226,1.532935707563499,0,40,0.62280846
-0.41017976700038483,1.8392901597432108,0,1441,0.81140625
0.23625296424712966,2.1780672376028374,0,1725,0.8076932
-0.32590094519703755,1.5603534355236204,0,491,0.6638346
-0.4946276870281952,1.4671777701179303,0,1215,0.6403831
-0.4707154180609448,1.1427536347419105,0,796,0.60733634
-0.42216456245198786,1.8492617712343318,0,519,0.7876059
-0.43378343644087947,2.050861153645661,0,1140,0.82554734
-0.5266746320575114,1.3538653010761525,0,893,0.66525996
-0.5141577242575283,1.2000502509714446,0,206,0.5409031
-0.4322397151624095,1.996540300234556,0,1933,0.8025199
-0.49266810248854626,1.3843574565853893,0,1240,0.6844652
-0.4261153584114253,1.8256051496311112,0,1030,0.79015464
-0.37729572972286224,2.0665289176594395,0,1935,0.8877857
-0.4146529869366647,2.245245740944434,0,1613,0.9443797
-0.4839188846246514,1.2594830848707856,0,509,0.60753274
-0.49187020412651433,1.5181249098210363,0,636,0.6447098
-0.4721419841333219,1.2773837193316964,0,395,0.5659566
-0.4853332963157137,1.5903638177807045,0,855,0.74450856
-0.4735421276057707,1.4059996076223875,0,335,0.67187065
-0.497185758480985,1.4835364485875537,0,212,0.66431516
-0.5119862266120659,1.1862605871501333,0,800,0.56413573
-0.4903219811776618,1.4568558330350292,0,106,0.73111534
-0.40705527719890583,1.8870550290476675,0,448,0.7854135
-0.48097698682890644,1.7505614794552917,0,571,0.77227765
-0.5059765359758216,1.5329292188450205,0,1111,0.72909343
-0.4571914472585924,1.6945606906513453,0,654,0.7736042
-0.491715337573808,1.1015682830859514,0,89,0.48704198
0.06281719023635784,2.134148579941599,0,1338,0.7730929
-0.28635859108520634,0.8303366451045457,0,1736,0.40152532
-0.43047073405092007,1.1441991093117678,0,1010,0.56017953
-0.5271271389859695,1.289994271035775,0,1052,0.5437652
-0.45115179215995704,0.8127665375652393,0,1496,0.38652638
0.4501803822540978,2.351692430331303,0,62,0.7849207
-0.5055010814377682,1.4470953663339072,0,1696,0.7311965
-0.4341991929252785,2.0879643338568634,0,749,0.9060995
-0.5077040063114964,1.502436591834698,0,1234,0.6446087
-0.514163401028543,1.4311236295079734,0,669,0.647289
-0.4919545947704366,1.2320661156485264,0,986,0.54988724
-0.4625290519726899,1.2088548798898835,0,1537,0.5534492
-0.42413399681868136,1.1089811547610808,0,542,0.55811155
-0.5090010305045437,1.429426902111941,0,71,0.6658236
-0.4263873668450312,1.986938689370515,0,1756,0.94473624
-0.4500725460131786,1.87793352341864,0,1890,0.8657114
0.06856933616865071,1.7593910006400744,0,1024,0.66157967
-0.45720777110614336,1.9895508639351769,0,1816,0.89733183
0.34300785219572744,1.994727503905371,0,1868,0.73656696
-0.5098858446508573,1.3553851007748918,0,312,0.67733413
-0.417781076500334,0.8756004315092627,0,957,0.44764727
-0.30339612410425115,0.7055113648055158,0,1476,0.4091552
-0.4858607294278798,1.6890412668953132,0,955,0.7257658
-0.4741005239649514,1.4896715839957342,0,1635,0.7068205
-0.1270263414802434,-1.0623322215398983,0,1862,0.22359872
-0.31035367161774874,1.541269160847605,0,1294,0.622286
-0.47834619394822436,1.5956610690837563,0,650,0.6875945
-0.4109732626464844,2.0599087408612067,0,1306,0.92118806
-0.40197747944310175,1.9475008938068537,0,1869,0.8881042
-0.504016262095704,1.4609530582610915,0,835,0.64039797
-0.5182851998963585,1.2796038613772098,0,1466,0.62152797
-0.4362261135162214,1.620961984753019,0,630,0.7644142
0.4498325550626597,2.2882728976933935,0,1130,0.80257356
-0.47055957389610276,1.7774158648741936,0,1180,0.71089685
-0.4836678926748938,1.5245088912552902,0,40,0.62280846
-0.3148987757839229,1.8660283479897046,0,580,0.80148274
-0.4422055565263628,1.691484991186706,0,763,0.7940042
-0.42616442589422376,1.7790285386257556,0,1432,0.7392715
-0.49172273496247376,1.5855172760628482,0,1705,0.77917296
0.5207576582109263,2.492390964945469,0,1163,0.87809426
-0.39149219404102925,2.05415685110396,0,1043,0.85176814
-0.4212508607988484,1.8905976291089004,0,1446,0.758747
-0.492409061760529,1.510607618238415,0,1412,0.68593425
-0.48843479313759885,1.2936655589702353,0,1063,0.56812334
-0.4939760428599223,1.4213144768674906,0,1763,0.70391357
-0.4709189121300305,1.370345853116105,0,1049,0.6965035
-0.4118085266265534,2.087715227855963,0,160,0.8984192
-0.43802548855767554,1.1828380639206297,0,1326,0.6287546
-0.4599437270880756,1.2361351729396561,0,729,0.5515323
-0.49841571128904133,1.5949378071003155,0,394,0.795064
-0.4077529326380005,1.9735075906626454,0,190,0.8144072
-0.41941047216997224,2.032553517159927,0,530,0.8532107
-0.45482509460160603,1.631538127617601,0,1650,0.74044096
0.3670311113211254,1.918561840669146,0,929,0.7346717
-0.41968625249669317,2.0746478743870713,0,269,0.8224936
-0.42756042333825445,1.87218340830627,0,1358,0.8126417
-0.4908847133580905,1.2361093997560524,0,986,0.54988724
-0.23880364892338393,1.692234544007159,0,1632,0.7011144
-0.440280886165331,1.8729729673690747,0,1368,0.85057086
-0.2577499138360289,1.6319117293847043,0,1565,0.6716753
0.3269927666421962,2.0468089602748476,0,1007,0.79904914
-0.44087371764824107,1.2176311931175194,0,926,0.5845795
-0.4998500256518969,1.5446511204112034,0,1884,0.7101679
-0.37860703214520536,1.9956195174352498,0,1965,0.814605
-0.5277797932896178,1.3217431774940218,0,514,0.6540842
-0.4944676128475098,1.4860019814721133,0,1032,0.7293669
-0.3626621085101149,1.797223508655837,0,1909,0.65630853
-0.4939793288977032,1.2605042291309954,0,1315,0.6090134
-0.30080819329005853,1.6517744346038443,0,1450,0.6936501
-0.5237114885618284,1.4263846247605285,0,811,0.67914176
-0.5011370524029213,1.4472858329182006,0,1696,0.7311965
-0.5003311164743084,1.4733118276473205,0,1929,0.6928625
0.3296014174670731,1.8594381023116844,0,1842,0.67989105
-0.3023505118559253,1.5747009059365045,0,491,0.6638346
-0.4929364092912547,1.6306931773989968,0,1195,0.8026435
-0.4095382218471385,2.0135368146263177,0,1905,0.8820222
-0.11323007143412352,1.3325566396103874,0,555,0.59826577
-0.4502626473729819,1.788829635616955,0,391,0.7977542
-0.36181955249264425,1.6253816605881237,0,1863,0.6635848
-0.36440865074640794,2.0427970434590796,0,1184,0.8417376
-0.45252482934382515,1.2365591074667797,0,735,0.6455385
-0.4950141333881182,1.6052046228030628,0,1747,0.7581333
-0.5101481363239443,1.379947081777722,0,55,0.7499337
-0.47936896992182254,1.6468779479968125,0,644,0.7333691
-0.516885467428836,1.6675825419610324,0,937,0.7282783
-0.5002747227539784,1.5706714376810864,0,2,0.70566005
-0.680784377931075,0.36678025374715045,0,1627,0.30614364
-0.4945552199297476,1.5725291519881996,0,1255,0.7429591
-0.5278109623554281,1.2886775528147862,0,1516,0.672787
-0.5400712765338861,1.2553731907814034,0,159,0.62483585
-0.5022352017646848,1.3965928200571596,0,86,0.6316387
-0.40986012303951697,1.1303348036338832,0,1251,0.5449849
-0.43287980927586306,1.942241163843799,0,809,0.810173
-0.4392626710813563,1.6768398310757435,0,1936,0.7365984
-0.7635861511781226,-0.4315698429331364,1,5179,0.7256041
-0.6555359096398825,-0.08628640536695359,1,3261,0.38476515
-0.7626640408734824,-0.3265415976319858,1,4138,0.6538497
-0.6372418045528749,0.05150573336251485,1,3339,0.26575544
-0.589375295373687,0.13587180475649652,1,3457,0.3311481
-0.6055241002547691,0.20577812575691462,1,3229,0.37717807
-0.718807668567082,-0.2807044711471541,1,4138,0.6538497
-0.5597895638304489,0.22943237281323667,1,2884,0.34421417
-0.5933676738324284,0.22665527168204605,1,3229,0.37717807
-0.7078300941695299,-0.2525330281139463,1,5268,0.4932141
-0.3119857280437286,0.4559492214758305,1,2105,0.4262089
-0.7909739445046661,-0.31162689242958136,1,4138,0.6538497
-0.739307127789622,-0.23130927882600744,1,2626,0.21364169
-0.6555594619600227,0.1441757651187671,1,3042,0.4188772
-0.8731107711179816,-0.22887460578278362,1,5086,0.50065845
-0.8827161566300454,-0.2651872982749544,1,4552,0.2376956
-0.5192129590841356,0.107337549133545,1,3452,0.22432832
-0.615398738453121,0.26226057558065186,1,3773,0.38801414
-0.805802943845659,-0.34608048521189877,1,5086,0.50065845
-0.8663241279271574,-0.25423305127100226,1,5086,0.50065845
-0.6428121913875945,-0.06292091184119449,1,2813,0.26857203
-0.7619964905442331,-0.22024338628025694,1,2626,0.21364169
-0.7979926047126968,-0.3405691120576107,1,5086,0.50065845
-0.7526825172895468,-0.3546854584001306,1,5009,0.3527884
-0.7153672767631027,-0.08974788228444584,1,3991,0.3365356
-0.6683221400200419,-0.21040680578156115,1,5268,0.4932141
-0.7593687870463408,-0.18844359196060242,1,2626,0.21364169
-0.5180650653143413,0.20541870501346338,1,2980,0.27822137
-0.7235530679745699,-0.2155413463047889,1,2626,0.21364169
-0.654536103700908,0.09860037674904783,1,3522,0.4101093
-0.7464962413560043,-0.2606719173427426,1,4138,0.6538497
-0.6806947417463299,-0.11858341280033206,1,2583,0.37132534
-0.7713457056301806,-0.3665227286465516,1,4609,0.4431686
-0.46074084885610284,0.2727971591937284,1,3472,0.27514285
-0.7801722333036603,-0.18969886627225296,1,2626,0.21364169
-0.5572979244872689,0.8474312431131507,1,1893,0.4280472
-0.6958903818028563,0.007795176561058783,1,2332,0.23256153
-0.7793854161576682,-0.34448198407106634,1,5086,0.50065845
-0.7454523511845557,-0.2803472510891257,1,4138,0.6538497
-0.840114410999697,-0.3141381264190594,1,5086,0.50065845
-0.7942543329812515,-0.4633384249362638,1,4481,0.34955978
-0.7986329438919977,-0.17955691198483478,1,2874,0.2811503
-0.5744928048878117,-0.28083602465846697,1,4068,0.3953991
-0.648193622441366,-0.15456407070884426,1,2631,0.23443726
-0.7049095007335233,-0.11012430848937117,1,3346,0.25334278
-0.15972108546640618,-0.6194371338382537,1,4198,0.5074508
-0.8176472362260604,-0.37685594107798126,1,5086,0.50065845
-0.6197201605036039,0.24400094255031082,1,1719,0.28737453
-0.5273155246022868,0.04870529661915018,1,2059,0.30576783
-0.7124827846417746,0.1603448216954769,1,2454,0.4734217
-0.45737168052273525,0.33038910985873615,1,3511,0.24478678
-0.6783979829828929,-0.2088398792947312,1,3598,0.24717788
-0.6710311037031584,0.48226926106648654,1,2639,0.37305903
-0.7391367494967138,-0.11643565057909204,1,2874,0.2811503
-0.6643922259534412,0.11070096786496454,1,3372,0.17782964
-0.7445238751471361,-0.1895434256588206,1,2626,0.21364169
-0.41597821048473943,0.4815412055077263,1,2029,0.65351325
-0.7187345730308559,0.2652777648138173,1,3373,0.3259308
-0.7283076742441921,-0.15735096541295715,1,2626,0.21364169
-0.8419146694543184,-0.45162974336191936,1,4658,0.22932251
-0.6117192185540966,-0.19930057722478553,1,4464,0.30511296
-0.5610209965566291,0.4003977208948988,1,631,0.30120593
-0.6517216553519264,0.04201880812571696,1,3010,0.3726257
-0.652473808973615,-0.05453627524230671,1,2872,0.32202843
-0.6355887950123547,-0.12407881679534681,1,4151,0.4970343
-0.5186853769281279,0.3620599525605454,1,3345,0.2578936
-0.7456556594857406,-0.1392268549460313,1,2874,0.2811503
-0.6131786041922144,0.12616944035410496,1,2092,0.30176768
-0.737516371203728,-0.29237587152713285,1,4138,0.6538497
-0.6965103133384324,-0.19340813835286902,1,3598,0.24717788
-0.6173901201620313,0.1416732960042702,1,3042,0.4188772
-0.662339526076893,-0.0487199120092456,1,3467,0.27240646
-0.7738124795048436,-0.3331293716599483,1,4138,0.6538497
-0.43113103792619833,0.24351611475166257,1,2085,0.19066222
-0.79493091766956,-0.27290180924672874,1,4138,0.6538497
-0.7870711986051828,-0.18158564565522076,1,2626,0.21364169
-0.7517816070571265,-0.2566478023303346,1,4138,0.6538497
-0.5570350807948253,0.24234398499684606,1,2884,0.34421417
-0.7421030253247651,-0.2711696238510104,1,4138,0.6538497
-0.6295554802725611,0.08343821920708451,1,2199,0.35461253
-0.7251203092631644,-0.24962615061416712,1,4138,0.6538497
-0.6775068082950781,0.11980129518354504,1,3165,0.3456349
-0.6566295556042295,0.2163462563521947,1,2787,0.46875128
-0.6326362725503444,0.09091003961787114,1,2499,0.4208835
-0.7631432067016933,-0.19236555579422276,1,2626,0.21364169
-0.7103624780127894,0.1657967213808096,1,2454,0.4734217
-0.8022849880883998,-0.16667675132696488,1,2874,0.2811503
-0.6747568133389914,-0.39697306858381887,1,5478,0.47282296
-0.7706686300288459,-0.26179693720862807,1,4138,0.6538497
-0.833205698345866,-0.40777479209503853,1,5926,0.39372498
-0.7156292491988754,-0.20334186128025508,1,2626,0.21364169
-0.7215214959002002,-0.16770372268191283,1,2626,0.21364169
-0.7627100682027154,-0.21674497652222444,1,2626,0.21364169
-0.7788712859609166,-0.26772183212835904,1,4138,0.6538497
-0.70932344675536,-0.3317323320272271,1,5504,0.56145763
-0.6774851265297978,-0.10212145022902108,1,2583,0.37132534
-0.8013940189470857,-0.2225382443950764,1,2626,0.21364169
-0.4635630180982945,0.5621991853430416,1,3725,0.42748708
-0.7858156323491989,-0.1652892207076031,1,2874,0.2811503
-0.6857018662548474,-0.07610388927538492,1,2802,0.25631604
-0.6976905493599803,-0.18061423365331708,1,2626,0.21364169
-0.8121735987444673,-0.26206764420857376,1,4138,0.6538497
-0.7467821671257023,-0.4610865710071657,1,4792,0.31092012
-0.7831901578386604,-0.3349628049700646,1,5086,0.50065845
-0.679836283493826,-0.3707957885835667,1,4369,0.4257557
-0.8114870604081196,-0.3387615465748489,1,5086,0.50065845
-0.5782668301244878,0.5660369077002085,1,2589,0.49674475
-0.6090055021253642,0.05465832156165911,1,3749,0.44495666
-0.6139532939858672,0.16674243607818126,1,2913,0.2744487
-0.7657799243373984,-0.17587018677803481,1,2626,0.21364169
-0.8050343030787039,-0.3726152398540579,1,4103,0.19366832
-0.7100619984196803,-0.0903005399470537,1,3346,0.25334278
-0.8300669921289248,-0.1634906925873355,1,2874,0.2811503
-0.6142114651025122,-0.00258021692834261,1,2437,0.47668388
-0.7382761759948511,-0.21014866965403184,1,2626,0.21364169
-0.5395429929244154,0.0359814729319587,1,3996,0.23680943
-0.8208632426115817,-0.2661150983619355,1,4138,0.6538497
-0.7456576126233212,-0.1934315681744256,1,2626,0.21364169
-0.8714495269604344,-0.2532626244100649,1,5086,0.50065845
-0.8055819138990088,-0.21218933734699752,1,2626,0.21364169
-0.7228353916368104,-0.13367814626008176,1,453,0.31299543
-0.6515657253133762,-0.025957044498074282,1,3467,0.27240646
-0.48732851992484494,0.16627678951470598,1,3957,0.13419025
-0.7307113047885307,-0.2580531494742162,1,4138,0.6538497
-0.7652809863771272,-0.30526915764090756,1,4138,0.6538497
-0.510991972710696,0.07150786072621228,1,2806,0.3477108
-0.6911796112975765,-0.05307957234146804,1,3893,0.3467215
-0.4484271777548878,0.36189584067145464,1,3511,0.24478678
-0.7826074523311972,-0.3413692886493155,1,5086,0.50065845
-0.7170070050315048,0.1784329263746383,1,3904,0.34695598
-0.6835927112599277,-0.03274436497058298,1,3493,0.21058416
-0.7430581798131081,-0.21985600389068843,1,2626,0.21364169
-0.6492754447164577,0.05593516308280797,1,2991,0.22884314
-0.6963136184740674,-0.14599150062114813,1,250,0.29715878
-0.8126239758120136,-0.37932034198327746,1,4103,0.19366832
-0.748578448039067,-0.30403130770747644,1,4138,0.6538497
-0.8442825760876934,-0.4647084943484012,1,5965,0.26534164
-0.7446557322248384,-0.21364790432949496,1,2626,0.21364169
-0.8022664571000412,-0.47383769478737414,1,5644,0.23813051
-0.7239029142303901,0.20269628324241382,1,3765,0.31192368
-0.5904435181576954,0.30299193648782646,1,3632,0.36131352
-0.8565206798002537,-0.21612552285887746,1,2874,0.2811503
-0.7399639326879639,-0.17932422865170827,1,2626,0.21364169
-0.8342992188369277,-0.2579293684661305,1,5086,0.50065845
-0.8243716423728525,-0.38361540736836364,1,4552,0.2376956
-0.7698596987573035,-0.38789132980154917,1,4609,0.4431686
-0.7087627385429464,0.19947639354434823,1,3724,0.35401863
-0.5866492766049537,0.3858254360743224,1,3336,0.39068207
-0.563578371966897,0.26411117992215666,1,3729,0.39585292
-0.7590208661099704,-0.3053360490055762,1,4138,0.6538497
-0.6967046553078604,-0.4810059132389322,1,5416,0.43594995
-0.7726300380639832,-0.188983456124557,1,2626,0.21364169
-0.7482112480498921,-0.19013609207461896,1,2626,0.21364169
-0.830777172396394,-0.4368947089109363,1,5931,0.45152345
-0.6664933943172212,0.2958905830218863,1,2651,0.3114624
-0.7858294115056673,-0.3350873494677075,1,5086,0.50065845
-0.8229193170377652,-0.3471979744234319,1,5086,0.50065845
-0.682836992828922,0.3487482745697361,1,1627,0.30614364
-0.45252417181776067,0.6442805857840853,1,1955,0.37708536
-0.7210791553137722,-0.31486805309911,1,4138,0.6538497
-0.8061458148597909,-0.27140790447328106,1,4138,0.6538497
-0.7234959751972312,-0.345552761459243,1,2018,0.209148
-0.1958740708278832,0.641924992729603,1,1356,0.3481052
-0.43564016457222593,0.303414044033581,1,2417,0.40781876
-0.7752189519588818,-0.4043676576625377,1,4609,0.4431686
-0.7995532026339088,-0.3424828303475645,1,5086,0.50065845
-0.7950942482248968,-0.33000704005689213,1,5086,0.50065845
-0.6343851534459087,0.1655969386134488,1,2048,0.2863439
-0.7651643306388531,-0.27361396222205675,1,4138,0.6538497
-0.4274534821348607,-0.27122858598012456,1,5580,0.36015
-0.7145674225476063,0.24774622689522185,1,3864,0.33944315
-0.5463210107385665,0.11683600563757121,1,3452,0.22432832
-0.8561069187092009,-0.25741473093529377,1,5086,0.50065845
-0.7452586471616415,-0.14985742201813243,1,2874,0.2811503
-0.7404859099558566,-0.19554233550851108,1,2626,0.21364169
-0.8206831063166721,-0.43284758627541065,1,4067,0.21007617
-0.7306602930840905,-0.15096566569479747,1,453,0.31299543
-0.7636203328109927,-0.13779494507653955,1,2874,0.2811503
-0.7046578983340475,-0.41114563989125463,1,5160,0.45951602
-0.66167450265477,-0.24161345287426708,1,4851,0.41677475
-0.7772523456351019,-0.2853892151449246,1,4138,0.6538497
-0.7514817119048791,-0.17218179989497887,1,2626,0.21364169
-0.7935351438302959,-0.3429838784102087,1,5086,0.50065845
-0.4542260227807358,0.24950879821890176,1,2085,0.19066222
-0.6352731285076505,0.3524020714951824,1,1146,0.30780092
-0.7904813765706762,-0.29122489578461463,1,4138,0.6538497
-0.6144753802076645,-0.08126044984857986,1,2975,0.19020036
-0.756620296778681,-0.24186415580311688,1,4138,0.6538497
-0.8698702270001182,-0.2883071149230056,1,4552,0.2376956
-0.3162970384898748,0.5001422699333798,1,3575,0.45344663
-0.7072125486337458,-0.06308434917574188,1,3991,0.3365356
-0.7780858187245636,-0.26585592804075836,1,4138,0.6538497
-0.7679859501445554,-0.1842321648504204,1,2626,0.21364169
-0.5835307733236138,0.1918066607265605,1,3022,0.26942497
-0.7194836961657192,-0.10122698663070295,1,3346,0.25334278
-0.7794451128584168,-0.28914284675928953,1,4138,0.6538497
-0.803888263086898,-0.4727122647599913,1,4580,0.36400366
-0.8128782300738021,-0.27470533107179484,1,4138,0.6538497
-0.7855691382543032,-0.3105549589401588,1,4138,0.6538497
-0.7340710832184966,-0.11890596026413315,1,453,0.31299543
-0.7893815396313824,-0.29852467384631726,1,4138,0.6538497
-0.7867915221614732,-0.29256317908567664,1,4138,0.6538497
-0.7406316714167485,-0.21496951843417544,1,2626,0.21364169
-0.7784595262707377,-0.24223781414571732,1,4138,0.6538497
-0.8006044395665128,-0.4468751261255985,1,4678,0.3452404
-0.6056102959254316,0.07521823123537566,1,3505,0.31310815
-0.7975912831020355,-0.28585374830519367,1,4138,0.6538497
-0.7348295858453308,-0.13397020664824394,1,453,0.31299543
-0.737041560972528,0.20186003602968455,1,3478,0.4121188
-0.8266731798145285,-0.467579321698672,1,4762,0.3479568
-0.7959817069218073,-0.3855970958203684,1,4569,0.38006282
-0.5940182236190463,-0.3423939978147248,1,4744,0.42903957
-0.7245155202009834,-0.14399574160863368,1,453,0.31299543
-0.8207880222362599,-0.3562452248836172,1,5086,0.50065845
-0.7619774526158156,-0.24643371783565585,1,4138,0.6538497
-0.71790896252694,-0.33606157317893787,1,2018,0.209148
-0.6419530091630267,0.22640966341909896,1,2787,0.46875128
-0.8008397950649322,-0.21331478608494395,1,2626,0.21364169
-0.7599838505883114,-0.20593955316824744,1,2626,0.21364169
-0.7010936528464213,-0.05499289648985943,1,2620,0.55351526
-0.8072348185906024,-0.24473416304026394,1,4138,0.6538497
-0.6309389463708203,-0.04635813516685473,1,2532,0.40641934
-0.6804963450059712,-0.10278594627587295,1,2583,0.37132534
-0.8724551574952214,-0.26719135654561094,1,5086,0.50065845
-0.6460661300335613,-0.17657773799415966,1,2284,0.38030425
-0.8269996137069267,-0.4080190777175364,1,5926,0.39372498
-0.68135129124688,-0.3472795921449145,1,5504,0.56145763
-0.7580749923519718,-0.3916997627540208,1,4803,0.20210849
-0.7808446131257467,-0.20120532258343854,1,2626,0.21364169
-0.5830284789512354,0.21353629700644772,1,3229,0.37717807
-0.7370284179237641,-0.13627269355790672,1,453,0.31299543
-0.8057586531733478,-0.3460854448009624,1,5086,0.50065845
-0.7985543674089861,-0.3160463586959463,1,5086,0.50065845
-0.7304466475584983,-0.2088548185548302,1,2626,0.21364169
-0.8036780547313317,-0.3562575492223786,1,5086,0.50065845
-0.14349021890217467,0.6145236662256849,1,1356,0.3481052
-0.5909223150334696,-0.007313593879150658,1,3279,0.3623081
-0.8228073992439264,-0.3704239094099219,1,4552,0.2376956
-0.7177268776280774,-0.07702397400686252,1,3991,0.3365356
-0.676221946764183,0.014430186746242758,1,3400,0.34583497
-0.5678012429187407,0.044564396227087515,1,3495,0.22620888
-0.5432957370502723,0.20620887445002758,1,3762,0.2692747
-0.7762053728754382,-0.2913186259730003,1,4138,0.6538497
-0.705055686211721,0.3105812092911301,1,2369,0.42816335
0.3117785653350084,-1.0359655374754055,1,7230,0.46561128
-0.46332160488547475,0.33272747492746274,1,3024,0.4667755
-0.5969208439252149,0.05333163885174196,1,2197,0.25589
-0.7584658579107599,-0.2492145029524597,1,4138,0.6538497
-0.8235590183818542,-0.36684424629491075,1,5086,0.50065845
-0.7608623078130619,-0.20837090311695977,1,2626,0.21364169
-0.6422579945066091,0.2357691851735714,1,3818,0.2831981
-0.7765328966358527,-0.3856679121263098,1,4609,0.4431686
-0.7708020814358979,-0.22127107363760756,1,2626,0.21364169
-0.7983521599671358,-0.28273155797486493,1,4138,0.6538497
-0.7868420892234838,-0.40435915488299595,1,4569,0.38006282
-0.7747596556149003,-0.378383005877302,1,4609,0.4431686
-0.8099543743574135,-0.194954907265325,1,2626,0.21364169
0.02887522805921911,1.8817590596051967,1,1961,0.715216
-0.584662059288149,0.008978883060410175,1,2622,0.22320582
-0.7595910571322263,-0.3098115526898873,1,4138,0.6538497
-0.6938137618690112,0.3722253447316955,1,3504,0.4360879
-0.7585998932665495,-0.14403700046922382,1,2874,0.2811503
-0.7822114527472687,-0.22874110360009642,1,2626,0.21364169
-0.49248607137171163,0.44876846090138417,1,3017,0.40860128
-0.6019377720369927,-6.543847181956384e-05,1,3083,0.26569605
-0.5378106059811953,1.1808172355429694,1,1492,0.57004833
-0.8977000311467699,-0.2997447876428537,1,4552,0.2376956
-0.6299339992368731,0.027079070807912532,1,2922,0.39863917
-0.7632590566404093,-0.23995115417047463,1,4138,0.6538497
-0.7708506706605581,-0.24382511091708184,1,4138,0.6538497
-0.7096482587722027,0.12243993021959111,1,3469,0.3225339
-0.7721972121645734,-0.17021399849962904,1,2874,0.2811503
-0.5538520526169777,0.17822234023432812,1,3535,0.32164952
-0.40408366403709006,0.14649850753939989,1,826,0.2756005
-0.8353592803396273,-0.46659936346759484,1,4662,0.4808816
-0.7675283979393138,-0.2551326436643934,1,4138,0.6538497
-0.6072909528787617,0.1827071964411679,1,2913,0.2744487
-0.7931653120528465,-0.3568996713688934,1,5086,0.50065845
-0.5098500121398214,0.23517172773797965,1,2555,0.23393053
